stressTest_6.dasm (line 1):     [0x0000] 5E35 1000 1000  IFA [0x1000+B], [0x1000+J]
stressTest_6.dasm (line 8048):  [0x4215] WARNING: Redundant statement.
stressTest_6.dasm (line 8048):  [0x4215] 39DA            ADX [I], [I]
stressTest_6.dasm (line 8049):  [0x4216] 39FA            ADX [J], [I]
stressTest_6.dasm (line 8050):  [0x4217] 3A1A 1000       ADX [0x1000+A], [I]
stressTest_6.dasm (line 8051):  [0x4219] 3A1A 0010       ADX [0x10+A], [I]
stressTest_6.dasm (line 8052):  [0x421B] 3A3A 1000       ADX [0x1000+B], [I]
stressTest_6.dasm (line 8053):  [0x421D] 3A3A 0010       ADX [0x10+B], [I]
stressTest_6.dasm (line 8054):  [0x421F] 3A5A 1000       ADX [0x1000+C], [I]
stressTest_6.dasm (line 8055):  [0x4221] 3A5A 0010       ADX [0x10+C], [I]
stressTest_6.dasm (line 8056):  [0x4223] 3A7A 1000       ADX [0x1000+X], [I]
stressTest_6.dasm (line 8057):  [0x4225] 3A7A 0010       ADX [0x10+X], [I]
stressTest_6.dasm (line 8058):  [0x4227] 3A9A 1000       ADX [0x1000+Y], [I]
stressTest_6.dasm (line 8059):  [0x4229] 3A9A 0010       ADX [0x10+Y], [I]
stressTest_6.dasm (line 8060):  [0x422B] 3ABA 1000       ADX [0x1000+Z], [I]
stressTest_6.dasm (line 8061):  [0x422D] 3ABA 0010       ADX [0x10+Z], [I]
stressTest_6.dasm (line 8062):  [0x422F] 3ADA 1000       ADX [0x1000+I], [I]
stressTest_6.dasm (line 8063):  [0x4231] 3ADA 0010       ADX [0x10+I], [I]
stressTest_6.dasm (line 8064):  [0x4233] 3AFA 1000       ADX [0x1000+J], [I]
stressTest_6.dasm (line 8065):  [0x4235] 3AFA 0010       ADX [0x10+J], [I]
stressTest_6.dasm (line 8066):  [0x4237] 3A1A 1000       ADX [A+0x1000], [I]
stressTest_6.dasm (line 8067):  [0x4239] 3A1A 0010       ADX [A+0x10], [I]
stressTest_6.dasm (line 8068):  [0x423B] 3A3A 1000       ADX [B+0x1000], [I]
stressTest_6.dasm (line 8069):  [0x423D] 3A3A 0010       ADX [B+0x10], [I]
stressTest_6.dasm (line 8070):  [0x423F] 3A5A 1000       ADX [C+0x1000], [I]
stressTest_6.dasm (line 8071):  [0x4241] 3A5A 0010       ADX [C+0x10], [I]
stressTest_6.dasm (line 8072):  [0x4243] 3A7A 1000       ADX [X+0x1000], [I]
stressTest_6.dasm (line 8073):  [0x4245] 3A7A 0010       ADX [X+0x10], [I]
stressTest_6.dasm (line 8074):  [0x4247] 3A9A 1000       ADX [Y+0x1000], [I]
stressTest_6.dasm (line 8075):  [0x4249] 3A9A 0010       ADX [Y+0x10], [I]
stressTest_6.dasm (line 8076):  [0x424B] 3ABA 1000       ADX [Z+0x1000], [I]
stressTest_6.dasm (line 8077):  [0x424D] 3ABA 0010       ADX [Z+0x10], [I]
stressTest_6.dasm (line 8078):  [0x424F] 3ADA 1000       ADX [I+0x1000], [I]
stressTest_6.dasm (line 8079):  [0x4251] 3ADA 0010       ADX [I+0x10], [I]
stressTest_6.dasm (line 8080):  [0x4253] 3AFA 1000       ADX [J+0x1000], [I]
stressTest_6.dasm (line 8081):  [0x4255] 3AFA 0010       ADX [J+0x10], [I]
stressTest_6.dasm (line 8082):  [0x4257] 3B1A            ADX PUSH, [I]
stressTest_6.dasm (line 8083):  [0x4258] 3B3A            ADX [SP], [I]
stressTest_6.dasm (line 8084):  [0x4259] 3B5A 1000       ADX [SP+0x1000], [I]
stressTest_6.dasm (line 8085):  [0x425B] 3B5A 0010       ADX [SP+0x10], [I]
stressTest_6.dasm (line 8086):  [0x425D] 3B5A 1000       ADX PICK 0x1000, [I]
stressTest_6.dasm (line 8087):  [0x425F] 3B5A 0010       ADX PICK 0x10, [I]
stressTest_6.dasm (line 8088):  [0x4261] 3B7A            ADX SP, [I]
stressTest_6.dasm (line 8089):  [0x4262] 3B9A            ADX PC, [I]
stressTest_6.dasm (line 8090):  [0x4263] 3BBA            ADX EX, [I]
stressTest_6.dasm (line 8091):  [0x4264] 3BDA 1000       ADX [0x1000], [I]
stressTest_6.dasm (line 8092):  [0x4266] 3BDA 0010       ADX [0x10], [I]
stressTest_6.dasm (line 8093):  [0x4268] WARNING: Attempted to assign to a literal.
stressTest_6.dasm (line 8093):  [0x4268] 3BFA 1000       ADX 0x1000, [I]
stressTest_6.dasm (line 8094):  [0x426A] WARNING: Attempted to assign to a literal.
stressTest_6.dasm (line 8094):  [0x426A] 3BFA 0010       ADX 0x10, [I]
stressTest_6.dasm (line 8095):  [0x426C] 3C1A            ADX A, [J]
stressTest_6.dasm (line 8096):  [0x426D] 3C3A            ADX B, [J]
stressTest_6.dasm (line 8097):  [0x426E] 3C5A            ADX C, [J]
stressTest_6.dasm (line 8098):  [0x426F] 3C7A            ADX X, [J]
stressTest_6.dasm (line 8099):  [0x4270] 3C9A            ADX Y, [J]
stressTest_6.dasm (line 8100):  [0x4271] 3CBA            ADX Z, [J]
stressTest_6.dasm (line 8101):  [0x4272] 3CDA            ADX I, [J]
stressTest_6.dasm (line 8102):  [0x4273] 3CFA            ADX J, [J]
stressTest_6.dasm (line 8103):  [0x4274] 3D1A            ADX [A], [J]
stressTest_6.dasm (line 8104):  [0x4275] 3D3A            ADX [B], [J]
stressTest_6.dasm (line 8105):  [0x4276] 3D5A            ADX [C], [J]
stressTest_6.dasm (line 8106):  [0x4277] 3D7A            ADX [X], [J]
stressTest_6.dasm (line 8107):  [0x4278] 3D9A            ADX [Y], [J]
stressTest_6.dasm (line 8108):  [0x4279] 3DBA            ADX [Z], [J]
stressTest_6.dasm (line 8109):  [0x427A] 3DDA            ADX [I], [J]
stressTest_6.dasm (line 8110):  [0x427B] WARNING: Redundant statement.
stressTest_6.dasm (line 8110):  [0x427B] 3DFA            ADX [J], [J]
stressTest_6.dasm (line 8111):  [0x427C] 3E1A 1000       ADX [0x1000+A], [J]
stressTest_6.dasm (line 8112):  [0x427E] 3E1A 0010       ADX [0x10+A], [J]
stressTest_6.dasm (line 8113):  [0x4280] 3E3A 1000       ADX [0x1000+B], [J]
stressTest_6.dasm (line 8114):  [0x4282] 3E3A 0010       ADX [0x10+B], [J]
stressTest_6.dasm (line 8115):  [0x4284] 3E5A 1000       ADX [0x1000+C], [J]
stressTest_6.dasm (line 8116):  [0x4286] 3E5A 0010       ADX [0x10+C], [J]
stressTest_6.dasm (line 8117):  [0x4288] 3E7A 1000       ADX [0x1000+X], [J]
stressTest_6.dasm (line 8118):  [0x428A] 3E7A 0010       ADX [0x10+X], [J]
stressTest_6.dasm (line 8119):  [0x428C] 3E9A 1000       ADX [0x1000+Y], [J]
stressTest_6.dasm (line 8120):  [0x428E] 3E9A 0010       ADX [0x10+Y], [J]
stressTest_6.dasm (line 8121):  [0x4290] 3EBA 1000       ADX [0x1000+Z], [J]
stressTest_6.dasm (line 8122):  [0x4292] 3EBA 0010       ADX [0x10+Z], [J]
stressTest_6.dasm (line 8123):  [0x4294] 3EDA 1000       ADX [0x1000+I], [J]
stressTest_6.dasm (line 8124):  [0x4296] 3EDA 0010       ADX [0x10+I], [J]
stressTest_6.dasm (line 8125):  [0x4298] 3EFA 1000       ADX [0x1000+J], [J]
stressTest_6.dasm (line 8126):  [0x429A] 3EFA 0010       ADX [0x10+J], [J]
stressTest_6.dasm (line 8127):  [0x429C] 3E1A 1000       ADX [A+0x1000], [J]
stressTest_6.dasm (line 8128):  [0x429E] 3E1A 0010       ADX [A+0x10], [J]
stressTest_6.dasm (line 8129):  [0x42A0] 3E3A 1000       ADX [B+0x1000], [J]
stressTest_6.dasm (line 8130):  [0x42A2] 3E3A 0010       ADX [B+0x10], [J]
stressTest_6.dasm (line 8131):  [0x42A4] 3E5A 1000       ADX [C+0x1000], [J]
stressTest_6.dasm (line 8132):  [0x42A6] 3E5A 0010       ADX [C+0x10], [J]
stressTest_6.dasm (line 8133):  [0x42A8] 3E7A 1000       ADX [X+0x1000], [J]
stressTest_6.dasm (line 8134):  [0x42AA] 3E7A 0010       ADX [X+0x10], [J]
stressTest_6.dasm (line 8135):  [0x42AC] 3E9A 1000       ADX [Y+0x1000], [J]
stressTest_6.dasm (line 8136):  [0x42AE] 3E9A 0010       ADX [Y+0x10], [J]
stressTest_6.dasm (line 8137):  [0x42B0] 3EBA 1000       ADX [Z+0x1000], [J]
stressTest_6.dasm (line 8138):  [0x42B2] 3EBA 0010       ADX [Z+0x10], [J]
stressTest_6.dasm (line 8139):  [0x42B4] 3EDA 1000       ADX [I+0x1000], [J]
stressTest_6.dasm (line 8140):  [0x42B6] 3EDA 0010       ADX [I+0x10], [J]
stressTest_6.dasm (line 8141):  [0x42B8] 3EFA 1000       ADX [J+0x1000], [J]
stressTest_6.dasm (line 8142):  [0x42BA] 3EFA 0010       ADX [J+0x10], [J]
stressTest_6.dasm (line 8143):  [0x42BC] 3F1A            ADX PUSH, [J]
stressTest_6.dasm (line 8144):  [0x42BD] 3F3A            ADX [SP], [J]
stressTest_6.dasm (line 8145):  [0x42BE] 3F5A 1000       ADX [SP+0x1000], [J]
stressTest_6.dasm (line 8146):  [0x42C0] 3F5A 0010       ADX [SP+0x10], [J]
stressTest_6.dasm (line 8147):  [0x42C2] 3F5A 1000       ADX PICK 0x1000, [J]
stressTest_6.dasm (line 8148):  [0x42C4] 3F5A 0010       ADX PICK 0x10, [J]
stressTest_6.dasm (line 8149):  [0x42C6] 3F7A            ADX SP, [J]
stressTest_6.dasm (line 8150):  [0x42C7] 3F9A            ADX PC, [J]
stressTest_6.dasm (line 8151):  [0x42C8] 3FBA            ADX EX, [J]
stressTest_6.dasm (line 8152):  [0x42C9] 3FDA 1000       ADX [0x1000], [J]
stressTest_6.dasm (line 8153):  [0x42CB] 3FDA 0010       ADX [0x10], [J]
stressTest_6.dasm (line 8154):  [0x42CD] WARNING: Attempted to assign to a literal.
stressTest_6.dasm (line 8154):  [0x42CD] 3FFA 1000       ADX 0x1000, [J]
stressTest_6.dasm (line 8155):  [0x42CF] WARNING: Attempted to assign to a literal.
stressTest_6.dasm (line 8155):  [0x42CF] 3FFA 0010       ADX 0x10, [J]
stressTest_6.dasm (line 8156):  [0x42D1] 401A 1000       ADX A, [0x1000+A]
stressTest_6.dasm (line 8157):  [0x42D3] 401A 0010       ADX A, [0x10+A]
stressTest_6.dasm (line 8158):  [0x42D5] 403A 1000       ADX B, [0x1000+A]
stressTest_6.dasm (line 8159):  [0x42D7] 403A 0010       ADX B, [0x10+A]
stressTest_6.dasm (line 8160):  [0x42D9] 405A 1000       ADX C, [0x1000+A]
stressTest_6.dasm (line 8161):  [0x42DB] 405A 0010       ADX C, [0x10+A]
stressTest_6.dasm (line 8162):  [0x42DD] 407A 1000       ADX X, [0x1000+A]
stressTest_6.dasm (line 8163):  [0x42DF] 407A 0010       ADX X, [0x10+A]
stressTest_6.dasm (line 8164):  [0x42E1] 409A 1000       ADX Y, [0x1000+A]
stressTest_6.dasm (line 8165):  [0x42E3] 409A 0010       ADX Y, [0x10+A]
stressTest_6.dasm (line 8166):  [0x42E5] 40BA 1000       ADX Z, [0x1000+A]
stressTest_6.dasm (line 8167):  [0x42E7] 40BA 0010       ADX Z, [0x10+A]
stressTest_6.dasm (line 8168):  [0x42E9] 40DA 1000       ADX I, [0x1000+A]
stressTest_6.dasm (line 8169):  [0x42EB] 40DA 0010       ADX I, [0x10+A]
stressTest_6.dasm (line 8170):  [0x42ED] 40FA 1000       ADX J, [0x1000+A]
stressTest_6.dasm (line 8171):  [0x42EF] 40FA 0010       ADX J, [0x10+A]
stressTest_6.dasm (line 8172):  [0x42F1] 411A 1000       ADX [A], [0x1000+A]
stressTest_6.dasm (line 8173):  [0x42F3] 411A 0010       ADX [A], [0x10+A]
stressTest_6.dasm (line 8174):  [0x42F5] 413A 1000       ADX [B], [0x1000+A]
stressTest_6.dasm (line 8175):  [0x42F7] 413A 0010       ADX [B], [0x10+A]
stressTest_6.dasm (line 8176):  [0x42F9] 415A 1000       ADX [C], [0x1000+A]
stressTest_6.dasm (line 8177):  [0x42FB] 415A 0010       ADX [C], [0x10+A]
stressTest_6.dasm (line 8178):  [0x42FD] 417A 1000       ADX [X], [0x1000+A]
stressTest_6.dasm (line 8179):  [0x42FF] 417A 0010       ADX [X], [0x10+A]
stressTest_6.dasm (line 8180):  [0x4301] 419A 1000       ADX [Y], [0x1000+A]
stressTest_6.dasm (line 8181):  [0x4303] 419A 0010       ADX [Y], [0x10+A]
stressTest_6.dasm (line 8182):  [0x4305] 41BA 1000       ADX [Z], [0x1000+A]
stressTest_6.dasm (line 8183):  [0x4307] 41BA 0010       ADX [Z], [0x10+A]
stressTest_6.dasm (line 8184):  [0x4309] 41DA 1000       ADX [I], [0x1000+A]
stressTest_6.dasm (line 8185):  [0x430B] 41DA 0010       ADX [I], [0x10+A]
stressTest_6.dasm (line 8186):  [0x430D] 41FA 1000       ADX [J], [0x1000+A]
stressTest_6.dasm (line 8187):  [0x430F] 41FA 0010       ADX [J], [0x10+A]
stressTest_6.dasm (line 8188):  [0x4311] WARNING: Redundant statement.
stressTest_6.dasm (line 8188):  [0x4311] 421A 1000 1000  ADX [0x1000+A], [0x1000+A]
stressTest_6.dasm (line 8189):  [0x4314] WARNING: Redundant statement.
stressTest_6.dasm (line 8189):  [0x4314] 421A 0010 0010  ADX [0x10+A], [0x10+A]
stressTest_6.dasm (line 8190):  [0x4317] 423A 1000 1000  ADX [0x1000+B], [0x1000+A]
stressTest_6.dasm (line 8191):  [0x431A] 423A 0010 0010  ADX [0x10+B], [0x10+A]
stressTest_6.dasm (line 8192):  [0x431D] 425A 1000 1000  ADX [0x1000+C], [0x1000+A]
stressTest_6.dasm (line 8193):  [0x4320] 425A 0010 0010  ADX [0x10+C], [0x10+A]
stressTest_6.dasm (line 8194):  [0x4323] 427A 1000 1000  ADX [0x1000+X], [0x1000+A]
stressTest_6.dasm (line 8195):  [0x4326] 427A 0010 0010  ADX [0x10+X], [0x10+A]
stressTest_6.dasm (line 8196):  [0x4329] 429A 1000 1000  ADX [0x1000+Y], [0x1000+A]
stressTest_6.dasm (line 8197):  [0x432C] 429A 0010 0010  ADX [0x10+Y], [0x10+A]
stressTest_6.dasm (line 8198):  [0x432F] 42BA 1000 1000  ADX [0x1000+Z], [0x1000+A]
stressTest_6.dasm (line 8199):  [0x4332] 42BA 0010 0010  ADX [0x10+Z], [0x10+A]
stressTest_6.dasm (line 8200):  [0x4335] 42DA 1000 1000  ADX [0x1000+I], [0x1000+A]
stressTest_6.dasm (line 8201):  [0x4338] 42DA 0010 0010  ADX [0x10+I], [0x10+A]
stressTest_6.dasm (line 8202):  [0x433B] 42FA 1000 1000  ADX [0x1000+J], [0x1000+A]
stressTest_6.dasm (line 8203):  [0x433E] 42FA 0010 0010  ADX [0x10+J], [0x10+A]
stressTest_6.dasm (line 8204):  [0x4341] WARNING: Redundant statement.
stressTest_6.dasm (line 8204):  [0x4341] 421A 1000 1000  ADX [A+0x1000], [0x1000+A]
stressTest_6.dasm (line 8205):  [0x4344] WARNING: Redundant statement.
stressTest_6.dasm (line 8205):  [0x4344] 421A 0010 0010  ADX [A+0x10], [0x10+A]
stressTest_6.dasm (line 8206):  [0x4347] 423A 1000 1000  ADX [B+0x1000], [0x1000+A]
stressTest_6.dasm (line 8207):  [0x434A] 423A 0010 0010  ADX [B+0x10], [0x10+A]
stressTest_6.dasm (line 8208):  [0x434D] 425A 1000 1000  ADX [C+0x1000], [0x1000+A]
stressTest_6.dasm (line 8209):  [0x4350] 425A 0010 0010  ADX [C+0x10], [0x10+A]
stressTest_6.dasm (line 8210):  [0x4353] 427A 1000 1000  ADX [X+0x1000], [0x1000+A]
stressTest_6.dasm (line 8211):  [0x4356] 427A 0010 0010  ADX [X+0x10], [0x10+A]
stressTest_6.dasm (line 8212):  [0x4359] 429A 1000 1000  ADX [Y+0x1000], [0x1000+A]
stressTest_6.dasm (line 8213):  [0x435C] 429A 0010 0010  ADX [Y+0x10], [0x10+A]
stressTest_6.dasm (line 8214):  [0x435F] 42BA 1000 1000  ADX [Z+0x1000], [0x1000+A]
stressTest_6.dasm (line 8215):  [0x4362] 42BA 0010 0010  ADX [Z+0x10], [0x10+A]
stressTest_6.dasm (line 8216):  [0x4365] 42DA 1000 1000  ADX [I+0x1000], [0x1000+A]
stressTest_6.dasm (line 8217):  [0x4368] 42DA 0010 0010  ADX [I+0x10], [0x10+A]
stressTest_6.dasm (line 8218):  [0x436B] 42FA 1000 1000  ADX [J+0x1000], [0x1000+A]
stressTest_6.dasm (line 8219):  [0x436E] 42FA 0010 0010  ADX [J+0x10], [0x10+A]
stressTest_6.dasm (line 8220):  [0x4371] 431A 1000       ADX PUSH, [0x1000+A]
stressTest_6.dasm (line 8221):  [0x4373] 431A 0010       ADX PUSH, [0x10+A]
stressTest_6.dasm (line 8222):  [0x4375] 433A 1000       ADX [SP], [0x1000+A]
stressTest_6.dasm (line 8223):  [0x4377] 433A 0010       ADX [SP], [0x10+A]
stressTest_6.dasm (line 8224):  [0x4379] 435A 1000 1000  ADX [SP+0x1000], [0x1000+A]
stressTest_6.dasm (line 8225):  [0x437C] 435A 0010 0010  ADX [SP+0x10], [0x10+A]
stressTest_6.dasm (line 8226):  [0x437F] 435A 1000 1000  ADX PICK 0x1000, [0x1000+A]
stressTest_6.dasm (line 8227):  [0x4382] 435A 0010 0010  ADX PICK 0x10, [0x10+A]
stressTest_6.dasm (line 8228):  [0x4385] 437A 1000       ADX SP, [0x1000+A]
stressTest_6.dasm (line 8229):  [0x4387] 437A 0010       ADX SP, [0x10+A]
stressTest_6.dasm (line 8230):  [0x4389] 439A 1000       ADX PC, [0x1000+A]
stressTest_6.dasm (line 8231):  [0x438B] 439A 0010       ADX PC, [0x10+A]
stressTest_6.dasm (line 8232):  [0x438D] 43BA 1000       ADX EX, [0x1000+A]
stressTest_6.dasm (line 8233):  [0x438F] 43BA 0010       ADX EX, [0x10+A]
stressTest_6.dasm (line 8234):  [0x4391] 43DA 1000 1000  ADX [0x1000], [0x1000+A]
stressTest_6.dasm (line 8235):  [0x4394] 43DA 0010 0010  ADX [0x10], [0x10+A]
stressTest_6.dasm (line 8236):  [0x4397] WARNING: Attempted to assign to a literal.
stressTest_6.dasm (line 8236):  [0x4397] 43FA 1000 1000  ADX 0x1000, [0x1000+A]
stressTest_6.dasm (line 8237):  [0x439A] WARNING: Attempted to assign to a literal.
stressTest_6.dasm (line 8237):  [0x439A] 43FA 0010 0010  ADX 0x10, [0x10+A]
stressTest_6.dasm (line 8238):  [0x439D] 441A 1000       ADX A, [0x1000+B]
stressTest_6.dasm (line 8239):  [0x439F] 441A 0010       ADX A, [0x10+B]
stressTest_6.dasm (line 8240):  [0x43A1] 443A 1000       ADX B, [0x1000+B]
stressTest_6.dasm (line 8241):  [0x43A3] 443A 0010       ADX B, [0x10+B]
stressTest_6.dasm (line 8242):  [0x43A5] 445A 1000       ADX C, [0x1000+B]
stressTest_6.dasm (line 8243):  [0x43A7] 445A 0010       ADX C, [0x10+B]
stressTest_6.dasm (line 8244):  [0x43A9] 447A 1000       ADX X, [0x1000+B]
stressTest_6.dasm (line 8245):  [0x43AB] 447A 0010       ADX X, [0x10+B]
stressTest_6.dasm (line 8246):  [0x43AD] 449A 1000       ADX Y, [0x1000+B]
stressTest_6.dasm (line 8247):  [0x43AF] 449A 0010       ADX Y, [0x10+B]
stressTest_6.dasm (line 8248):  [0x43B1] 44BA 1000       ADX Z, [0x1000+B]
stressTest_6.dasm (line 8249):  [0x43B3] 44BA 0010       ADX Z, [0x10+B]
stressTest_6.dasm (line 8250):  [0x43B5] 44DA 1000       ADX I, [0x1000+B]
stressTest_6.dasm (line 8251):  [0x43B7] 44DA 0010       ADX I, [0x10+B]
stressTest_6.dasm (line 8252):  [0x43B9] 44FA 1000       ADX J, [0x1000+B]
stressTest_6.dasm (line 8253):  [0x43BB] 44FA 0010       ADX J, [0x10+B]
stressTest_6.dasm (line 8254):  [0x43BD] 451A 1000       ADX [A], [0x1000+B]
stressTest_6.dasm (line 8255):  [0x43BF] 451A 0010       ADX [A], [0x10+B]
stressTest_6.dasm (line 8256):  [0x43C1] 453A 1000       ADX [B], [0x1000+B]
stressTest_6.dasm (line 8257):  [0x43C3] 453A 0010       ADX [B], [0x10+B]
stressTest_6.dasm (line 8258):  [0x43C5] 455A 1000       ADX [C], [0x1000+B]
stressTest_6.dasm (line 8259):  [0x43C7] 455A 0010       ADX [C], [0x10+B]
stressTest_6.dasm (line 8260):  [0x43C9] 457A 1000       ADX [X], [0x1000+B]
stressTest_6.dasm (line 8261):  [0x43CB] 457A 0010       ADX [X], [0x10+B]
stressTest_6.dasm (line 8262):  [0x43CD] 459A 1000       ADX [Y], [0x1000+B]
stressTest_6.dasm (line 8263):  [0x43CF] 459A 0010       ADX [Y], [0x10+B]
stressTest_6.dasm (line 8264):  [0x43D1] 45BA 1000       ADX [Z], [0x1000+B]
stressTest_6.dasm (line 8265):  [0x43D3] 45BA 0010       ADX [Z], [0x10+B]
stressTest_6.dasm (line 8266):  [0x43D5] 45DA 1000       ADX [I], [0x1000+B]
stressTest_6.dasm (line 8267):  [0x43D7] 45DA 0010       ADX [I], [0x10+B]
stressTest_6.dasm (line 8268):  [0x43D9] 45FA 1000       ADX [J], [0x1000+B]
stressTest_6.dasm (line 8269):  [0x43DB] 45FA 0010       ADX [J], [0x10+B]
stressTest_6.dasm (line 8270):  [0x43DD] 461A 1000 1000  ADX [0x1000+A], [0x1000+B]
stressTest_6.dasm (line 8271):  [0x43E0] 461A 0010 0010  ADX [0x10+A], [0x10+B]
stressTest_6.dasm (line 8272):  [0x43E3] WARNING: Redundant statement.
stressTest_6.dasm (line 8272):  [0x43E3] 463A 1000 1000  ADX [0x1000+B], [0x1000+B]
stressTest_6.dasm (line 8273):  [0x43E6] WARNING: Redundant statement.
stressTest_6.dasm (line 8273):  [0x43E6] 463A 0010 0010  ADX [0x10+B], [0x10+B]
stressTest_6.dasm (line 8274):  [0x43E9] 465A 1000 1000  ADX [0x1000+C], [0x1000+B]
stressTest_6.dasm (line 8275):  [0x43EC] 465A 0010 0010  ADX [0x10+C], [0x10+B]
stressTest_6.dasm (line 8276):  [0x43EF] 467A 1000 1000  ADX [0x1000+X], [0x1000+B]
stressTest_6.dasm (line 8277):  [0x43F2] 467A 0010 0010  ADX [0x10+X], [0x10+B]
stressTest_6.dasm (line 8278):  [0x43F5] 469A 1000 1000  ADX [0x1000+Y], [0x1000+B]
stressTest_6.dasm (line 8279):  [0x43F8] 469A 0010 0010  ADX [0x10+Y], [0x10+B]
stressTest_6.dasm (line 8280):  [0x43FB] 46BA 1000 1000  ADX [0x1000+Z], [0x1000+B]
stressTest_6.dasm (line 8281):  [0x43FE] 46BA 0010 0010  ADX [0x10+Z], [0x10+B]
stressTest_6.dasm (line 8282):  [0x4401] 46DA 1000 1000  ADX [0x1000+I], [0x1000+B]
stressTest_6.dasm (line 8283):  [0x4404] 46DA 0010 0010  ADX [0x10+I], [0x10+B]
stressTest_6.dasm (line 8284):  [0x4407] 46FA 1000 1000  ADX [0x1000+J], [0x1000+B]
stressTest_6.dasm (line 8285):  [0x440A] 46FA 0010 0010  ADX [0x10+J], [0x10+B]
stressTest_6.dasm (line 8286):  [0x440D] 461A 1000 1000  ADX [A+0x1000], [0x1000+B]
stressTest_6.dasm (line 8287):  [0x4410] 461A 0010 0010  ADX [A+0x10], [0x10+B]
stressTest_6.dasm (line 8288):  [0x4413] WARNING: Redundant statement.
stressTest_6.dasm (line 8288):  [0x4413] 463A 1000 1000  ADX [B+0x1000], [0x1000+B]
stressTest_6.dasm (line 8289):  [0x4416] WARNING: Redundant statement.
stressTest_6.dasm (line 8289):  [0x4416] 463A 0010 0010  ADX [B+0x10], [0x10+B]
stressTest_6.dasm (line 8290):  [0x4419] 465A 1000 1000  ADX [C+0x1000], [0x1000+B]
stressTest_6.dasm (line 8291):  [0x441C] 465A 0010 0010  ADX [C+0x10], [0x10+B]
stressTest_6.dasm (line 8292):  [0x441F] 467A 1000 1000  ADX [X+0x1000], [0x1000+B]
stressTest_6.dasm (line 8293):  [0x4422] 467A 0010 0010  ADX [X+0x10], [0x10+B]
stressTest_6.dasm (line 8294):  [0x4425] 469A 1000 1000  ADX [Y+0x1000], [0x1000+B]
stressTest_6.dasm (line 8295):  [0x4428] 469A 0010 0010  ADX [Y+0x10], [0x10+B]
stressTest_6.dasm (line 8296):  [0x442B] 46BA 1000 1000  ADX [Z+0x1000], [0x1000+B]
stressTest_6.dasm (line 8297):  [0x442E] 46BA 0010 0010  ADX [Z+0x10], [0x10+B]
stressTest_6.dasm (line 8298):  [0x4431] 46DA 1000 1000  ADX [I+0x1000], [0x1000+B]
stressTest_6.dasm (line 8299):  [0x4434] 46DA 0010 0010  ADX [I+0x10], [0x10+B]
stressTest_6.dasm (line 8300):  [0x4437] 46FA 1000 1000  ADX [J+0x1000], [0x1000+B]
stressTest_6.dasm (line 8301):  [0x443A] 46FA 0010 0010  ADX [J+0x10], [0x10+B]
stressTest_6.dasm (line 8302):  [0x443D] 471A 1000       ADX PUSH, [0x1000+B]
stressTest_6.dasm (line 8303):  [0x443F] 471A 0010       ADX PUSH, [0x10+B]
stressTest_6.dasm (line 8304):  [0x4441] 473A 1000       ADX [SP], [0x1000+B]
stressTest_6.dasm (line 8305):  [0x4443] 473A 0010       ADX [SP], [0x10+B]
stressTest_6.dasm (line 8306):  [0x4445] 475A 1000 1000  ADX [SP+0x1000], [0x1000+B]
stressTest_6.dasm (line 8307):  [0x4448] 475A 0010 0010  ADX [SP+0x10], [0x10+B]
stressTest_6.dasm (line 8308):  [0x444B] 475A 1000 1000  ADX PICK 0x1000, [0x1000+B]
stressTest_6.dasm (line 8309):  [0x444E] 475A 0010 0010  ADX PICK 0x10, [0x10+B]
stressTest_6.dasm (line 8310):  [0x4451] 477A 1000       ADX SP, [0x1000+B]
